"question","answer"
"Le mando las fotografías solicitadas Le iba a adjuntar videos con los fallos, pero no me permiten subirlos","Estimado cliente,Gracias por su información. No se preocupe, podemos ofrecerle un nuevo reemplazo después de la recepción. Confirme su dirección de entrega como se indica a continuación para que podamos generar una etiqueta de devolución gratuita para usted y guiarlo para que nos devuelva el producto defectuoso. Gracias y espero su respuesta. Atentamenteana belen rodriguez quevedoavenida gaspar garcia laviana 18 bajo centrogijon, asturias 33210Spain690693957Envíenos el video a través de nuestra dirección de correo electrónico indicando su número de pedido (Amazon eliminará la dirección de correo electrónico, por lo que la enviaremos a través de una captura de pantalla adjunta). ¡Gracias!"
"Mi móvil ha dejado de cargar, me gustaría que repararan ese fallo","Estimado cliente,Pedimos disculpas por las molestias. 1. Intente apagar su teléfono y reiniciarlo. A veces, el teléfono se cargará normalmente cuando se reinicie. 2. ¿Has probado con otro cable de carga y cargador? Por favor, compruebe si el teléfono se puede cargar. 3. ¿Hay una señal de carga en la pantalla cuando el teléfono está conectado a un adaptador de corriente? Atentamente"
"Ya lo he reiniciado varias veces y he probado a cambiar el cable de carga y cargador y sigue sin cargar. Si que hay una señal de carga, sale el símbolo de carga pero el porcentaje no sube.Necesito enviarlo para que lo reparen. ","Estimado cliente,Nos disculpamos por cualquier inconveniente. No te preocupes, podemos ofrecerte una reparación. Por favor envíenos la siguiente información:1. El número IMEI de su teléfono. Puede encontrarlo en <Configuración - General - Información> y tomar una foto de esta página y enviárnosla.2. Fotos del dispositivo para protegerlo de cualquier disputa, pantalla de fotos encendida y apagada y cubierta posterior. Confirme cuidadosamente si el teléfono ha sufrido una caída/presión/entrada de agua o daños similares.3. Su dirección de entrega con destinatario y número de teléfono de contacto para que podamos generar una etiqueta de devolución gratuita para usted y guiarlo en la devolución del producto defectuoso. Gracias y espero su respuesta. Atentamente"
"La cámara trasera está arañada y golpeaga","Estimado cliente, Pedimos disculpas por cualquier inconveniente. Envíenos fotos para mostrar el problema. Confirme cuidadosamente si el teléfono ha sufrido una caída/presión/entrada de agua o daños similares. Gracias y espero su respuesta. Atentamente"
"Tiene el filo arañadoLos filos por delante también están arañados","Estimado cliente, Lamentamos las molestias ocasionadas. En este caso, ¿te gustaría quedarte con el teléfono con un gesto comercial de 20 euros? ¿O devolvernos el teléfono para cambiarlo? ¡Espero tu respuesta!"
"No sé si es posible ver el teléfono que me vais a enviar antes ,para que no venga igual o peor que esté ,si no hay posibilidad prefiero este ya que lo he visto personalmente con el abono de los 20 euros","Estimado cliente,    No podemos prometer que otro será mejor que ese, así que te devolveremos $20 para que te quedes con el teléfono. Gracias y que tengas un buen día 🌷Estimado cliente, Hemos realizado un gesto comercial de 20 euros a través de Amazon. El dinero se acreditará a la tarjeta que utilizó para la compra dentro de las 72 horas hábiles.Saludos"
"La pantalla del iPhone hace cosas raras unas veces no va y otras se vuelve loco.Y la batería la mandaron con un 88 de porcentaje y ahora tiene 70","Estimado cliente,Disculpe las molestias. ¿Podría enviarnos una captura de pantalla del estado de la batería?Lo invitamos a forzar el restablecimiento de su dispositivo. Esta manipulación puede permitir que su dispositivo vuelva a ser completamente funcional. Si el problema persiste, le ofreceremos una solución satisfactoria. ¡Gracias!"
"Hola buenos días aquí te envío lo que es el % de la batería , lo único que lo de que no va una parte de la pantalla no me deja enviarlo por que son como maximo 10 MB en este mensaje ","Estimado cliente,Pedimos disculpas por cualquier inconveniente, no se preocupe, podemos ofrecerle una reparación, por favor envíenos la siguiente información: 1. Fotos del dispositivo para protegerlo de cualquier disputa, fotos de la pantalla encendida y apagada, y la tapa trasera Confirme cuidadosamente si el teléfono sufrió una caída/presión/entrada de agua o daños similares 2. Confirme si la siguiente dirección es correcta.Para que podamos proporcionarle una etiqueta de devolución gratuita. ¡Esperamos tener noticias suyas pronto! 🌷Antonio Fernandez bermejoCalle Rio Molino 21 3 izquierda31591 Corella622193555"
"Buenas tardes,Adjunto fotos solicitadas.El móvil móvil no a sufrido ninguna caída ni le ha entrado agua ni a sido sometido a ningún tipo de presión. La dirección que indicáis es la correcta.","Estimado cliente,Encuentre la etiqueta de envío gratuito adjunta.Siga estas instrucciones cuidadosamente y, si no las sigue, tendremos que devolverle el dispositivo.1. Desactive el CÓDIGO DE BLOQUEO si su dispositivo tiene uno o escríbalo en una hoja de papel y póngalo en la caja.2. DESCONECTE su cuenta ICLOUD. Si hay una cuenta de iCloud conectada en el teléfono devuelto, ralentizará su proceso de soporte.3. Guarda tus datos y retira la tarjeta SIM.4. Luego puede empacar el producto. Utilice un embalaje lo suficientemente fuerte y todos los accesorios recibidos deben devolverse juntos. Embale el producto con cuidado para protegerse de posibles disputas.5. Imprima la etiqueta de envío en el paquete.6. Puede entregar el paquete en la siguiente dirección:CALLE TAJADAS 2831591 CORELLA SpainSi esta dirección no le conviene, puede consultar el sitio web del transportista para obtener una lista de puntos de reenvío cercanos.Una vez que hayamos recibido el producto devuelto y cumpla con los requisitos, te enviaremos el producto reparado en un plazo máximo de 48 horas hábiles.Pedimos disculpas nuevamente por las molestias ocasionadas por nosotros y gracias por su comprensión.¡Esperando por una respuesta!Estimado cliente,¡Espero que estés bien hoy! De acuerdo con la logística, el paquete ha sido entregado. Consultaremos con nuestro almacén y le ofreceremos una solución dentro de las 48 horas hábiles. ¡Te veré muy pronto!"
"Buenos días aquí no he recibido nada, estoy a la espera .Sino tomar medidas Gracias En la dirección del paquete no ha llegado ","Estimado cliente, El teléfono ha sido reparado con éxito y se le ha devuelto. El número de seguimiento es CB751857967FR (Transportista: Colissimo). Será enviado dentro de las 24 horas hábiles. Gracias y buen día 🌷"
"Buenos días:La pantalla tactil del tefono movil no funciona.Desearia que se reparase o en su caso la devolucion del importe.muchas graciasEstimado amigo.He optado por la opción Nº 1. prefiero enviar el teléfono a ustedes para que lo reparen.Quedo a la espera de que me indiquen como proceder al envió del teléfono.un saludoun saludo Buenas tardes:Adjunto la documentación requerida.un saludo","Estimado cliente,¡Gracias por su información! Pero, ¿podría también ofrecernos su dirección de entrega con un número de teléfono de contacto para que podamos emitirle una etiqueta de devolución prepaga?"
"ANTONIO GARCIA RODRIGUEZCALLE ZARZAMORA 236. URBANIZACION PATRICIA.24414 PONFERRADA.Tfno de contacto:  635424780","Estimado cliente, Adjunto encontrará la etiqueta de envío gratuito. Siga estas instrucciones cuidadosamente, y si no se siguen estas instrucciones, tendremos que devolverle el dispositivo. 1. Desactive el CÓDIGO DE BLOQUEO si su dispositivo tiene uno o escríbalo en un papel y póngalo en la caja. 2. DESCONECTA tu cuenta de iCloud. Si una cuenta de iCloud está conectada al teléfono devuelto, ralentizará su proceso de soporte. 3. Guarda tus datos y retira la tarjeta SIM. 4. Luego puede empacar el producto. Utilice un embalaje lo suficientemente fuerte y todos los accesorios recibidos deben devolverse juntos. Embale el producto con cuidado para protegerse de una posible disputa. 5. Imprima la etiqueta de envío en el paquete. 6. Puede entregar el paquete en la siguiente dirección: CL NEGRILLOS, 124401 PONFERRADA España Si esta dirección no le conviene, puede consultar la página web del transportista para obtener una lista de puntos de entrega cercanos. Una vez que hayamos recibido el producto devuelto y cumpla con los requisitos, lo repararemos y se lo enviaremos dentro de las 48 horas hábiles. Pedimos disculpas nuevamente por las molestias ocasionadas y gracias por su comprensión. ¡Esperando por una respuesta!"
"Buenas tardes:Me pueden indicar el nombre del transportista o empresa a la que tengo que entregar el paquete.Gracias","Estimado cliente, El transportista es UPS. Utilice la etiqueta de devolución gratuita para devolvernos su teléfono. Puedes enviarlo a cualquier punto de entrega de UPS. Puede entregar el paquete en la siguiente dirección: CL NEGRILLOS, 1 24401 PONFERRADA España Si esta dirección no le conviene, puede consultar la página web del transportista (UPS) para obtener una lista de puntos de entrega cercanos. gracias ~https://www.ups.com/dropoff?loc=en_UShttps://sellercentral-europe.amazon.com/nms/redirect/378f35a8-2d84-3b94-b4f8-99fc598cd446?nt=BBC_MESSAGE_CONFIRMATION_TO_MERCHANT&sk=EidOQMM5vqtAs1ZhhlNHIXEb_0pgfYcTfGh_plwF-GDn3GgsltC1qxduCSvwoao9Pyf2xhT0wj4OhJGRJ2FJZQ&n=1&u=aHR0cHM6Ly93d3cudXBzLmNvbS9kcm9wb2ZmP2xvYz1lbl9VUwEstimado cliente,¡Espero que estés bien hoy! De acuerdo con la logística, el paquete ha sido entregado. Consultaremos con nuestro almacén y le ofreceremos una solución dentro de las 48 horas hábiles. ¡Te veré muy pronto!Estimado cliente,Hemos recibido tu teléfono. Pero la pantalla está bloqueada. Por favor, envíenos el código de desbloqueo para que podamos solucionarlo lo antes posible. Gracias y en espera de su respuesta 🌷"
"Bdias ayer sobre las 12h de la mana entrege el paquete en la agencia de transporte, ruego que  lo gestionen lo más pronto posible , me hace mucha falta  , un saludo y gracias.Hola buenas tardes , quisiera saber si habéis recibido el teléfono que les envié por mal funcionamiento el 23/05/2023, y en que estado se encuentra la reparación del mismo, como ya le comente me urge mucho el teléfono por cuestión de trabajo, ruego que lo reparéis lo mas pronto posible y me mantengáis informado del proceso, Un saludo.buenas tardes he recibido su contestación sobre el teléfono defectuoso que le envié para su reparación o sustituirle por otro con buen funcionamiento y igual de presencia , me dice usted que todavía y a fecha de hoy , no ha recibido el paquete, lo lleve a la oficina de transporte el día 23/05/2023, hace con hoy 6 días, no habrá pasado algo con el paquete, cuando lo compre , un día 16 y el 18 ya estaba en mi casa.perdone QUE LES PREGUNTE, PERO ES QUE ME HACE FALTA MUCHISIMO EL TELEFONO. Un saludo.","Estimado cliente,Entendemos completamente sus sentimientos. Después de verificar, el paquete se entregará hoy. Una vez que lo recibamos, lo repararemos en poco tiempo y se lo devolveremos. ¡Nos comunicaremos con usted pronto!��https://www.aftership.com/track/1Z59EW399117924545https://sellercentral-europe.amazon.com/nms/redirect/7f07c94e-5c51-362e-8dea-41479c46f5e7?nt=BBC_MESSAGE_CONFIRMATION_TO_MERCHANT&sk=kzT0g3NXVK3QwtP4ppyq7xxorR2txTOFYxAVscWd83CA69j7dcbiky7K68ryuORIVUtsKYgEKBhzZ3jumDB1DQ&n=1&u=aHR0cHM6Ly93d3cuYWZ0ZXJzaGlwLmNvbS90cmFjay8xWjU5RVczOTkxMTc5MjQ1NDU"
"Hola buenas,Les compré en el mes de Enero un Iphone X reacondicionado. Hace unas semanas para mi sorpresa apareció una línea blanca en la pantalla y se redujo el brillo de la misma. El telefono no sufrió ningún tipo de daño previo a la aparición de la linea. Intenté ponerme en contacto con ustedes pero hasta hoy no ha sido posible. Espero su respuesta.SaludosMireya","Estimado cliente,Lamentamos leer que tiene un problema con su dispositivo. Lo invitamos a forzar el restablecimiento de su dispositivo. Esta manipulación puede permitir que su dispositivo vuelva a funcionar completamente. Si el problema persiste, le ofreceremos una solución satisfactoria. ¡Gracias!"
"Hola,Ya probé eso mas de una vez antes de contactar con ustedes y el problema persiste. Es más, se ha agravado ya que de vez en cuando la pantalla no detecta el táctil y al rato se reestablece. A ser posible me gustaría algún tipo de cambio o devolución.Gracias","Estimado cliente,Nos disculpamos por cualquier inconveniente. No te preocupes, podemos ofrecerte una reparación. Por favor envíenos la siguiente información:1. El número IMEI de su teléfono. Puede encontrarlo en <Configuración - General - Información> y tomar una foto de esta página y enviárnosla.2. Fotos del dispositivo para protegerlo de cualquier disputa, pantalla de fotos encendida y apagada y cubierta posterior. Confirme cuidadosamente si el teléfono ha sufrido una caída/presión/entrada de agua o daños similares.3. Su dirección de entrega con destinatario y número de teléfono de contacto para que podamos generar una etiqueta de devolución gratuita para usted y guiarlo en la devolución del producto defectuoso. Gracias y espero su respuesta. Atentamente"
